File,Line,Rule,Category,Priority,Description,Class,Method,Variable
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",183,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'args' is not assigned and could be declared final","AbstractFactory","getArgumentTypes","args"
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",185,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","AbstractFactory","getArgumentTypes",""
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",188,"ShortVariable","Code Style",3,"Avoid variables with short names like sb","AbstractFactory","getArgumentTypes","sb"
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",188,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'sb' could be declared final","AbstractFactory","getArgumentTypes","sb"
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",190,"ControlStatementBraces","Code Style",3,"This statement should have braces","AbstractFactory","getArgumentTypes",""
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",193,"AppendCharacterWithChar","Performance",3,"Avoid appending characters as strings in StringBuffer.append.","AbstractFactory","getArgumentTypes",""
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",203,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'keyComponents' is not assigned and could be declared final","AbstractFactory","createCacheKey","keyComponents"
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",205,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","AbstractFactory","createCacheKey",""
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",208,"ShortVariable","Code Style",3,"Avoid variables with short names like sb","AbstractFactory","createCacheKey","sb"
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",208,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'sb' could be declared final","AbstractFactory","createCacheKey","sb"
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",210,"ControlStatementBraces","Code Style",3,"This statement should have braces","AbstractFactory","createCacheKey",""
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",210,"AppendCharacterWithChar","Performance",3,"Avoid appending characters as strings in StringBuffer.append.","AbstractFactory","createCacheKey",""
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",222,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'key' is not assigned and could be declared final","AbstractFactory","getCachedInstance","key"
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",232,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'key' is not assigned and could be declared final","AbstractFactory","cacheInstance","key"
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",232,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'instance' is not assigned and could be declared final","AbstractFactory","cacheInstance","instance"
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",235,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","AbstractFactory","cacheInstance",""
"streamconverter-core/src/main/java/com/streamConverter/factory/AbstractFactory.java",241,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'cacheSize' could be declared final","AbstractFactory","clearCache","cacheSize"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","FactoryConfiguration","",""
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",23,"LongVariable","Code Style",3,"Avoid excessively long variable names like DEFAULT_CACHE_SIZE","FactoryConfiguration","","DEFAULT_CACHE_SIZE"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",26,"LongVariable","Code Style",3,"Avoid excessively long variable names like DEFAULT_LOGGING_ENABLED","FactoryConfiguration","","DEFAULT_LOGGING_ENABLED"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",29,"LongVariable","Code Style",3,"Avoid excessively long variable names like detailedLoggingEnabled","FactoryConfiguration","","detailedLoggingEnabled"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",31,"LongVariable","Code Style",3,"Avoid excessively long variable names like cacheExpirationMinutes","FactoryConfiguration","","cacheExpirationMinutes"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",44,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'cachingEnabled' is not assigned and could be declared final","FactoryConfiguration","FactoryConfiguration","cachingEnabled"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",45,"LongVariable","Code Style",3,"Avoid excessively long variable names like detailedLoggingEnabled","FactoryConfiguration","FactoryConfiguration","detailedLoggingEnabled"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",45,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'detailedLoggingEnabled' is not assigned and could be declared final","FactoryConfiguration","FactoryConfiguration","detailedLoggingEnabled"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",46,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'maxCacheSize' is not assigned and could be declared final","FactoryConfiguration","FactoryConfiguration","maxCacheSize"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",47,"LongVariable","Code Style",3,"Avoid excessively long variable names like cacheExpirationMinutes","FactoryConfiguration","FactoryConfiguration","cacheExpirationMinutes"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",47,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'cacheExpirationMinutes' is not assigned and could be declared final","FactoryConfiguration","FactoryConfiguration","cacheExpirationMinutes"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",48,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'failFastOnError' is not assigned and could be declared final","FactoryConfiguration","FactoryConfiguration","failFastOnError"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",173,"LongVariable","Code Style",3,"Avoid excessively long variable names like detailedLoggingEnabled","Builder","","detailedLoggingEnabled"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",173,"RedundantFieldInitializer","Performance",3,"Avoid using redundant field initializer for 'detailedLoggingEnabled'","Builder","","detailedLoggingEnabled"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",174,"AvoidFieldNameMatchingMethodName","Error Prone",3,"Field maxCacheSize has the same name as a method","Builder","","maxCacheSize"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",175,"LongVariable","Code Style",3,"Avoid excessively long variable names like cacheExpirationMinutes","Builder","","cacheExpirationMinutes"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",175,"RedundantFieldInitializer","Performance",3,"Avoid using redundant field initializer for 'cacheExpirationMinutes'","Builder","","cacheExpirationMinutes"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",184,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'enabled' is not assigned and could be declared final","Builder","caching","enabled"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",195,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'enabled' is not assigned and could be declared final","Builder","detailedLogging","enabled"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",206,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'size' is not assigned and could be declared final","Builder","maxCacheSize","size"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",217,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'minutes' is not assigned and could be declared final","Builder","cacheExpiration","minutes"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryConfiguration.java",228,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'enabled' is not assigned and could be declared final","Builder","failFast","enabled"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryException.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","FactoryException","",""
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryException.java",20,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'message' is not assigned and could be declared final","FactoryException","FactoryException","message"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryException.java",30,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'message' is not assigned and could be declared final","FactoryException","FactoryException","message"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryException.java",30,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'cause' is not assigned and could be declared final","FactoryException","FactoryException","cause"
"streamconverter-core/src/main/java/com/streamConverter/factory/FactoryException.java",39,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'cause' is not assigned and could be declared final","FactoryException","FactoryException","cause"
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/FixedStaXPathHandler.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","FixedStaXPathHandler","",""
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/FixedStaXPathHandler.java",22,"FieldNamingConventions","Code Style",1,"The constant name 'log' doesn't match '[A-Z][A-Z_0-9]*'","FixedStaXPathHandler","","log"
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/FixedStaXPathHandler.java",24,"ImmutableField","Design",3,"Field 'targetXpath' may be declared final","FixedStaXPathHandler","","targetXpath"
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/FixedStaXPathHandler.java",32,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","FixedStaXPathHandler","FixedStaXPathHandler","xpath"
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/FixedStaXPathHandler.java",37,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'trimmedXpath' could be declared final","FixedStaXPathHandler","FixedStaXPathHandler","trimmedXpath"
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/FixedStaXPathHandler.java",43,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'normalizedPath' could be declared final","FixedStaXPathHandler","FixedStaXPathHandler","normalizedPath"
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/FixedStaXPathHandler.java",72,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpathList' is not assigned and could be declared final","FixedStaXPathHandler","isTarget","xpathList"
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/FixedStaXPathHandler.java",77,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","FixedStaXPathHandler","isTarget",""
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/FixedStaXPathHandler.java",81,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","FixedStaXPathHandler","isTarget",""
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/IStaXPathHandler.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","IStaXPathHandler","",""
"streamconverter-core/src/main/java/com/streamConverter/pathHandler/IStaXPathHandler.java",10,"ImplicitFunctionalInterface","Best Practices",2,"Annotate this interface with @FunctionalInterface or with @SuppressWarnings(""PMD.ImplicitFunctionalInterface"") to clarify your intent.","IStaXPathHandler","",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","SecureXPathValidator","",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",25,"MoreThanOneLogger","Error Prone",2,"Class contains more than one logger.","SecureXPathValidator","",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",25,"ClassWithOnlyPrivateConstructorsShouldBeFinal","Design",1,"This class has only private constructors and may be final","SecureXPathValidator","",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",35,"LongVariable","Code Style",3,"Avoid excessively long variable names like XPATH_INJECTION_PATTERN","SecureXPathValidator","","XPATH_INJECTION_PATTERN"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",41,"LongVariable","Code Style",3,"Avoid excessively long variable names like DANGEROUS_FUNCTIONS_PATTERN","SecureXPathValidator","","DANGEROUS_FUNCTIONS_PATTERN"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",47,"LongVariable","Code Style",3,"Avoid excessively long variable names like EXTERNAL_REFERENCE_PATTERN","SecureXPathValidator","","EXTERNAL_REFERENCE_PATTERN"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",51,"LongVariable","Code Style",3,"Avoid excessively long variable names like SQL_LIKE_INJECTION_PATTERN","SecureXPathValidator","","SQL_LIKE_INJECTION_PATTERN"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",67,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","SecureXPathValidator","validateXPath","xpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",68,"InefficientEmptyStringCheck","Performance",3,"String.trim().length() == 0 / String.trim().isEmpty() is an inefficient way to validate a blank String.","SecureXPathValidator","validateXPath",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",78,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'trimmedXpath' could be declared final","SecureXPathValidator","validateXPath","trimmedXpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",97,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","validateXPath",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",106,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","SecureXPathValidator","sanitizeXPath","xpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",108,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","SecureXPathValidator","sanitizeXPath",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",124,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","sanitizeXPath",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",136,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","SecureXPathValidator","isXPathSafe","xpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",139,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","SecureXPathValidator","isXPathSafe",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",141,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","isXPathSafe",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",184,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","SecureXPathValidator","validateBasicInjectionPatterns","xpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",186,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","validateBasicInjectionPatterns",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",192,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","SecureXPathValidator","validateDangerousFunctions","xpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",194,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","validateDangerousFunctions",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",200,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","SecureXPathValidator","validateExternalReferences","xpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",202,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","validateExternalReferences",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",208,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","SecureXPathValidator","validateSqlLikeInjection","xpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",210,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","validateSqlLikeInjection",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",217,"CyclomaticComplexity","Design",3,"The method 'validateStrictMode(String)' has a cyclomatic complexity of 11.","SecureXPathValidator","validateStrictMode",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",217,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","SecureXPathValidator","validateStrictMode","xpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",221,"AvoidLiteralsInIfCondition","Error Prone",3,"Avoid using literals in if statements","SecureXPathValidator","validateStrictMode",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",222,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","validateStrictMode",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",227,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'nestingLevel' could be declared final","SecureXPathValidator","validateStrictMode","nestingLevel"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",228,"AvoidLiteralsInIfCondition","Error Prone",3,"Avoid using literals in if statements","SecureXPathValidator","validateStrictMode",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",236,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","validateStrictMode",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",242,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'wildcardCount' could be declared final","SecureXPathValidator","validateStrictMode","wildcardCount"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",243,"AvoidLiteralsInIfCondition","Error Prone",3,"Avoid using literals in if statements","SecureXPathValidator","validateStrictMode",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",250,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xpath' is not assigned and could be declared final","SecureXPathValidator","sanitizeForLogging","xpath"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",252,"OnlyOneReturn","Code Style",3,"A method should have only one exit point, and that should be the last statement in the method","SecureXPathValidator","sanitizeForLogging",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",259,"AvoidLiteralsInIfCondition","Error Prone",3,"Avoid using literals in if statements","SecureXPathValidator","sanitizeForLogging",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",273,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","logSecurityStatus",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",274,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","logSecurityStatus",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXPathValidator.java",276,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXPathValidator","logSecurityStatus",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","SecureXmlConfiguration","",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",32,"MoreThanOneLogger","Error Prone",2,"Class contains more than one logger.","SecureXmlConfiguration","",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",32,"ClassWithOnlyPrivateConstructorsShouldBeFinal","Design",1,"This class has only private constructors and may be final","SecureXmlConfiguration","",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",53,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'factory' could be declared final","SecureXmlConfiguration","createSecureDocumentBuilderFactory","factory"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",107,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'factory' could be declared final","SecureXmlConfiguration","createSecureDocumentBuilder","factory"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",117,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'factory' could be declared final","SecureXmlConfiguration","createSecureXMLInputFactory","factory"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",139,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'factory' could be declared final","SecureXmlConfiguration","createSecureTransformerFactory","factory"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",145,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","SecureXmlConfiguration","createSecureTransformerFactory",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",152,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","SecureXmlConfiguration","createSecureTransformerFactory",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",166,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'factory' could be declared final","SecureXmlConfiguration","createSecureSchemaFactory","factory"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",172,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","SecureXmlConfiguration","createSecureSchemaFactory",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",179,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","SecureXmlConfiguration","createSecureSchemaFactory",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",194,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'inputStream' is not assigned and could be declared final","SecureXmlConfiguration","createSecureDocumentBuilderForStream","inputStream"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",202,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'builder' could be declared final","SecureXmlConfiguration","createSecureDocumentBuilderForStream","builder"
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",215,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXmlConfiguration","logSecurityStatus",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",217,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXmlConfiguration","logSecurityStatus",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",220,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXmlConfiguration","logSecurityStatus",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",222,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","SecureXmlConfiguration","logSecurityStatus",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",229,"MoreThanOneLogger","Error Prone",2,"Class contains more than one logger.","SecurityAwareErrorHandler","",""
"streamconverter-core/src/main/java/com/streamConverter/security/SecureXmlConfiguration.java",229,"AtLeastOneConstructor","Code Style",3,"Each class should declare at least one constructor","SecurityAwareErrorHandler","",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",1,"PackageCase","Code Style",3,"Package name contains upper case characters","PmdConverterTest","",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",17,"TestClassWithoutTestCases","Error Prone",3,"The class 'PmdConverterTest' might be a test class, but it contains no test cases.","PmdConverterTest","",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",17,"UseUtilityClass","Design",3,"This utility class has a non-private constructor","PmdConverterTest","",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",22,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'xmlPath' could be declared final","PmdConverterTest","main","xmlPath"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",48,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xmlPath' is not assigned and could be declared final","PmdConverterTest","testMarkdownConversion","xmlPath"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",52,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'controller' could be declared final","PmdConverterTest","testMarkdownConversion","controller"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",54,"AvoidFileStream","Performance",1,"Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter","PmdConverterTest","testMarkdownConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",55,"AvoidFileStream","Performance",1,"Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter","PmdConverterTest","testMarkdownConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",57,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'results' could be declared final","PmdConverterTest","testMarkdownConversion","results"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",58,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'result' could be declared final","PmdConverterTest","testMarkdownConversion","result"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",66,"AvoidCatchingGenericException","Design",3,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","PmdConverterTest","testMarkdownConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",67,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","PmdConverterTest","testMarkdownConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",68,"AvoidPrintStackTrace","Best Practices",3,"Avoid printStackTrace(); use a logger call instead.","PmdConverterTest","testMarkdownConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",72,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'xmlPath' is not assigned and could be declared final","PmdConverterTest","testCsvConversion","xmlPath"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",76,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'controller' could be declared final","PmdConverterTest","testCsvConversion","controller"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",78,"AvoidFileStream","Performance",1,"Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter","PmdConverterTest","testCsvConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",79,"AvoidFileStream","Performance",1,"Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter","PmdConverterTest","testCsvConversion",""
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",81,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'results' could be declared final","PmdConverterTest","testCsvConversion","results"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",82,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'result' could be declared final","PmdConverterTest","testCsvConversion","result"
"streamconverter-core/src/main/java/com/streamConverter/test/PmdConverterTest.java",85,"GuardLogStatement","Best Practices",2,"Logger calls should be surrounded by log level guards.","PmdConverterTest","testCsvConversion",""
